ID,Monitoring,Year,DOY,Max_Depth,Latitude,Longitude,Date,Depth,Long,lagoslakei
MNPCA-13-0073-00-201/2007/136/16,MNPCA-13-0073-00-201,2007,136,16,45.588776,-93.059544,5/16/2007 0:00,0,-93.059544,104301
MNPCA-14-0049-00-201/2011/130/11,MNPCA-14-0049-00-201,2011,130,11,46.861371,-96.25034,5/10/2011 0:00,0,-96.25034,131269
MNPCA-14-0100-00-101/2010/144/12,MNPCA-14-0100-00-101,2010,144,12,46.831134,-96.333525,5/24/2010 0:00,0,-96.333525,104528
MNPCA-15-0001-00-201/2013/163/15,MNPCA-15-0001-00-201,2013,163,15,47.29336607,-95.1720036,6/12/2013 0:00,0,-95.1720036,27410
MNPCA-15-0005-00-201/2013/135/24,MNPCA-15-0005-00-201,2013,135,24,47.23119618,-95.270124,5/15/2013 0:00,0,-95.270124,3826
MNPCA-15-0010-00-101/2008/136/30,MNPCA-15-0010-00-101,2008,136,30,47.18924708,-95.2180673,5/15/2008 0:00,0,-95.2180673,1045
MNPCA-15-0038-00-201/2007/150/10,MNPCA-15-0038-00-201,2007,150,10,47.70714953,-95.2944719,5/30/2007 0:00,0,-95.2944719,8589
MNPCA-15-0040-00-201/2007/150/12,MNPCA-15-0040-00-201,2007,150,12,47.75999232,-95.2352163,5/30/2007 0:00,0,-95.2352163,103496
MNPCA-15-0050-00-201/2014/140/11,MNPCA-15-0050-00-201,2014,140,11,47.78245082,-95.2307489,5/20/2014 0:00,0,-95.2307489,122207
MNPCA-15-0057-00-202/2013/149/24,MNPCA-15-0057-00-202,2013,149,24,47.2763,-95.2986,5/29/2013 0:00,0,-95.2986,2099
MNPCA-15-0058-00-201/2006/151/15,MNPCA-15-0058-00-201,2006,151,15,47.25986136,-95.3039451,5/31/2006 0:00,0,-95.3039451,33591
MNPCA-15-0060-00-101/1989/152/14,MNPCA-15-0060-00-101,1989,152,14,47.49089002,-95.2990367,6/1/1989 0:00,0,-95.2990367,2593
MNPCA-15-0068-00-101/1993/130/19,MNPCA-15-0068-00-101,1993,130,19,47.1841,-95.41,5/10/1993 0:00,1,-95.41,1385
MNPCA-15-0069-00-201/2016/166/9,MNPCA-15-0069-00-201,2016,166,9,47.19038545,-95.3658157,6/14/2016 0:00,0,-95.3658157,96014
MNPCA-15-0081-00-201/2006/151/13,MNPCA-15-0081-00-201,2006,151,13,47.52987563,-95.4071407,5/31/2006 0:00,0,-95.4071407,75529
MNPCA-15-0086-00-201/2007/150/21,MNPCA-15-0086-00-201,2007,150,21,47.73362464,-95.3311275,5/30/2007 0:00,0,-95.3311275,65247
MNPCA-15-0104-00-201/2010/145/21,MNPCA-15-0104-00-201,2010,145,21,47.58560677,-95.4280548,5/25/2010 0:00,0,-95.4280548,9629
MNPCA-15-0108-00-201/2013/154/18,MNPCA-15-0108-00-201,2013,154,18,47.15172429,-95.4566367,6/3/2013 0:00,0,-95.4566367,40300
MNPCA-15-0123-00-201/2013/154/24,MNPCA-15-0123-00-201,2013,154,24,47.15888355,-95.4703125,6/3/2013 0:00,0,-95.4703125,84970
MNPCA-15-0128-00-201/2006/151/14,MNPCA-15-0128-00-201,2006,151,14,47.25629225,-95.4440996,5/31/2006 0:00,0,-95.4440996,111768
MNPCA-15-0137-00-201/2014/134/8,MNPCA-15-0137-00-201,2014,134,8,47.53303105,-95.4787165,5/14/2014 0:00,0,-95.4787165,48631
MNPCA-15-0139-00-201/2007/150/11,MNPCA-15-0139-00-201,2007,150,11,47.51867938,-95.4571768,5/30/2007 0:00,0,-95.4571768,33918
MNPCA-15-0140-00-201/2009/147/14,MNPCA-15-0140-00-201,2009,147,14,47.51806989,-95.4751558,5/27/2009 0:00,0,-95.4751558,21392
MNPCA-16-0027-00-203/2015/159/13,MNPCA-16-0027-00-203,2015,159,13,48.0485339,-90.0650759,6/8/2015 0:00,0,-90.0650759,4013
MNPCA-16-0029-00-201/2014/156/12,MNPCA-16-0029-00-201,2014,156,12,47.9958317,-90.1093198,6/5/2014 0:00,0,-90.1093198,2096
MNPCA-16-0033-00-101/1992/140/11,MNPCA-16-0033-00-101,1992,140,11,47.98418513,-90.0831675,5/19/1992 0:00,0,-90.0831675,1247
MNPCA-16-0049-00-101/1984/136/23,MNPCA-16-0049-00-101,1984,136,23,47.87027911,-90.1726659,5/15/1984 0:00,0,-90.1726659,609
MNPCA-16-0104-00-101/2013/162/8,MNPCA-16-0104-00-101,2013,162,8,47.91518562,-90.3458113,6/11/2013 0:00,0,-90.3458113,1760
MNPCA-16-0139-00-202/2013/149/40,MNPCA-16-0139-00-202,2013,149,40,48.07956766,-90.3514304,5/29/2013 0:00,0,-90.3514304,2380
MNPCA-16-0143-00-201/2006/144/15,MNPCA-16-0143-00-201,2006,144,15,47.82348353,-90.4236768,5/24/2006 0:00,0,-90.4236768,878
MNPCA-16-0182-00-101/1984/136/8,MNPCA-16-0182-00-101,1984,136,8,47.91120579,-90.4863329,5/15/1984 0:00,0,-90.4863329,2751
MNPCA-16-0188-00-201/2014/147/20,MNPCA-16-0188-00-201,2014,147,20,47.90080849,-90.4314453,5/27/2014 0:00,1,-90.4314453,92607
MNPCA-16-0191-00-100/1992/135/15,MNPCA-16-0191-00-100,1992,135,15,47.89675252,-90.4998921,5/14/1992 0:00,0,-90.4998921,2626
MNPCA-16-0227-00-101/1998/140/22,MNPCA-16-0227-00-101,1998,140,22,48.05756452,-90.421744,5/20/1998 0:00,0,-90.421744,1908
MNPCA-16-0252-00-101/1998/140/14,MNPCA-16-0252-00-101,1998,140,14,47.765529,-90.59171,5/20/1998 0:00,0,-90.59171,3103
MNPCA-16-0365-00-101/2012/157/5,MNPCA-16-0365-00-101,2012,157,5,47.781229,-90.74095,6/5/2012 0:00,0,-90.74095,2260
MNPCA-16-0448-00-201/2014/148/52,MNPCA-16-0448-00-201,2014,148,52,48.07548826,-90.6923472,5/28/2014 0:00,0,-90.6923472,2012
MNPCA-16-0454-00-202/2012/157/9,MNPCA-16-0454-00-202,2012,157,9,47.821068,-90.749741,6/5/2012 0:00,0,-90.749741,3266
MNPCA-16-0606-00-202/2019/155/14,MNPCA-16-0606-00-202,2019,155,14,48.07004269,-90.8376961,6/4/2019 0:00,0,-90.8376961,119027
MNPCA-16-0634-00-101/1997/141/7,MNPCA-16-0634-00-101,1997,141,7,47.52835117,-90.9808748,5/21/1997 0:00,0,-90.9808748,4036
MNPCA-16-0639-00-201/2011/145/6,MNPCA-16-0639-00-201,2011,145,6,47.689549,-90.969529,5/25/2011 0:00,1,-90.969529,27054
MNPCA-17-0054-00-101/2008/136/4,MNPCA-17-0054-00-101,2008,136,4,44.0712,-95.3736,5/15/2008 0:00,0,-95.3736,15849
MNPCA-18-0001-00-201/2004/154/19,MNPCA-18-0001-00-201,2004,154,19,46.20865487,-93.8069956,6/2/2004 0:00,0,-93.8069956,60674
MNPCA-18-0018-00-203/2005/161/13,MNPCA-18-0018-00-203,2005,161,13,46.23999538,-93.8828732,6/10/2005 0:00,0,-93.8828732,38904
MNPCA-18-0019-00-201/2013/149/17,MNPCA-18-0019-00-201,2013,149,17,46.32377765,-93.8488771,5/29/2013 0:00,0,-93.8488771,1393
MNPCA-18-0020-00-201/2004/152/26,MNPCA-18-0020-00-201,2004,152,26,46.30486651,-93.8545121,5/31/2004 0:00,0,-93.8545121,46243
MNPCA-18-0028-00-201/2013/149/16,MNPCA-18-0028-00-201,2013,149,16,46.26237848,-93.8572169,5/29/2013 0:00,0,-93.8572169,32606
MNPCA-18-0029-00-202/2004/154/9,MNPCA-18-0029-00-202,2004,154,9,46.2561215,-93.8365652,6/2/2004 0:00,0,-93.8365652,98081
MNPCA-18-0033-00-201/2013/149/15,MNPCA-18-0033-00-201,2013,149,15,46.33143786,-93.8672279,5/29/2013 0:00,0,-93.8672279,125036
MNPCA-18-0034-00-201/2015/142/21,MNPCA-18-0034-00-201,2015,142,21,46.36373949,-93.8523779,5/22/2015 0:00,0,-93.8523779,4059
MNPCA-18-0038-00-101/2016/146/16,MNPCA-18-0038-00-101,2016,146,16,46.39432451,-93.9138352,5/25/2016 0:00,0,-93.9138352,2416
MNPCA-18-0041-02-101/1989/144/22,MNPCA-18-0041-02-101,1989,144,22,46.36643405,-93.9086952,5/24/1989 0:00,0,-93.9086952,3289
MNPCA-18-0044-00-101/2004/153/14,MNPCA-18-0044-00-101,2004,153,14,46.35686,-93.902086,6/1/2004 0:00,0,-93.902086,2232
MNPCA-18-0059-00-101/2016/146/14,MNPCA-18-0059-00-101,2016,146,14,46.49131447,-93.8875545,5/25/2016 0:00,0,-93.8875545,4073
MNPCA-18-0060-00-210/2016/146/8,MNPCA-18-0060-00-210,2016,146,8,46.496876,-93.9141042,5/25/2016 0:00,0,-93.9141042,848
MNPCA-18-0076-00-201/2002/146/11,MNPCA-18-0076-00-201,2002,146,11,46.420657,-93.8880554,5/26/2002 0:00,0,-93.8880554,3626
MNPCA-18-0090-00-203/2011/132/19,MNPCA-18-0090-00-203,2011,132,19,46.48123339,-93.9285313,5/12/2011 0:00,0,-93.9285313,1180
MNPCA-18-0096-00-205/2002/146/14,MNPCA-18-0096-00-205,2002,146,14,46.30771538,-94.0390424,5/26/2002 0:00,0,-94.0390424,3387
MNPCA-18-0099-00-201/2016/146/13,MNPCA-18-0099-00-201,2016,146,13,46.39712706,-93.9487457,5/25/2016 0:00,0,-93.9487457,72054
MNPCA-18-0104-00-201/2016/146/13,MNPCA-18-0104-00-201,2016,146,13,46.37802722,-93.9632282,5/25/2016 0:00,0,-93.9632282,1489
MNPCA-18-0117-00-101/1976/135/9,MNPCA-18-0117-00-101,1976,135,9,46.4720704,-94.0115395,5/14/1976 0:00,0,-94.0115395,1453
MNPCA-18-0131-00-202/2016/145/11,MNPCA-18-0131-00-202,2016,145,11,46.51825379,-93.9516964,5/24/2016 0:00,0,-93.9516964,29493
MNPCA-18-0136-00-201/2003/137/14,MNPCA-18-0136-00-201,2003,137,14,46.28847032,-94.0718631,5/17/2003 0:00,0,-94.0718631,2934
MNPCA-18-0140-00-101/2016/145/12,MNPCA-18-0140-00-101,2016,145,12,46.50829405,-94.0607929,5/24/2016 0:00,0,-94.0607929,2452
MNPCA-18-0155-00-102/2001/143/8,MNPCA-18-0155-00-102,2001,143,8,46.237,-94.34,5/23/2001 0:00,1,-94.34,3692
MNPCA-18-0165-00-201/1999/139/9,MNPCA-18-0165-00-201,1999,139,9,46.66657381,-93.8289654,5/19/1999 0:00,0,-93.8289654,21051
MNPCA-18-0169-00-204/2016/148/20,MNPCA-18-0169-00-204,2016,148,20,46.64243254,-93.8140473,5/27/2016 0:00,0,-93.8140473,44197
MNPCA-18-0183-00-201/2013/149/11,MNPCA-18-0183-00-201,2013,149,11,46.6805,-93.8977,5/29/2013 0:00,0,-93.8977,614
MNPCA-18-0184-00-202/2002/146/19,MNPCA-18-0184-00-202,2002,146,19,46.66482671,-93.8973225,5/26/2002 0:00,0,-93.8973225,137795
MNPCA-18-0185-00-202/1998/140/10,MNPCA-18-0185-00-202,1998,140,10,46.73818152,-93.9164863,5/20/1998 0:00,1,-93.9164863,11730
MNPCA-18-0186-00-201/2012/142/7,MNPCA-18-0186-00-201,2012,142,7,46.6135,-93.9599,5/21/2012 0:00,0,-93.9599,2836
MNPCA-18-0206-00-101/1984/143/8,MNPCA-18-0206-00-101,1984,143,8,46.78864265,-93.9483013,5/22/1984 0:00,0,-93.9483013,2300
MNPCA-18-0211-00-201/2001/164/15,MNPCA-18-0211-00-201,2001,164,15,46.77233295,-93.9958314,6/13/2001 0:00,0,-93.9958314,82575
MNPCA-18-0212-00-101/1994/143/12,MNPCA-18-0212-00-101,1994,143,12,46.75159188,-93.9527079,5/23/1994 0:00,0,-93.9527079,2806
MNPCA-18-0213-00-201/2012/157/8,MNPCA-18-0213-00-201,2012,157,8,46.76537733,-93.9861089,6/5/2012 0:00,0,-93.9861089,63894
MNPCA-18-0218-00-201/2013/149/7,MNPCA-18-0218-00-201,2013,149,7,46.7222,-93.9775,5/29/2013 0:00,0,-93.9775,1187
MNPCA-18-0220-00-201/1999/162/8,MNPCA-18-0220-00-201,1999,162,8,46.80364725,-93.9442195,6/11/1999 0:00,0,-93.9442195,1055
MNPCA-18-0222-00-201/1997/156/12,MNPCA-18-0222-00-201,1997,156,12,46.800375,-94.0182243,6/5/1997 0:00,1,-94.0182243,41046
MNPCA-18-0226-00-201/1998/135/11,MNPCA-18-0226-00-201,1998,135,11,46.69073282,-94.0363485,5/15/1998 0:00,1,-94.0363485,55548
MNPCA-18-0227-02-201/1998/135/15,MNPCA-18-0227-02-201,1998,135,15,46.67606827,-94.03985,5/15/1998 0:00,1,-94.03985,76238
MNPCA-18-0231-00-3901/1997/156/7,MNPCA-18-0231-00-3901,1997,156,7,46.753283,-94.019916,6/5/1997 0:00,1,-94.019916,131605
MNPCA-18-0242-00-205/2003/138/11,MNPCA-18-0242-00-205,2003,138,11,46.55309243,-94.0731948,5/18/2003 0:00,0,-94.0731948,3771
MNPCA-18-0259-00-202/1976/166/13,MNPCA-18-0259-00-202,1976,166,13,46.55246455,-94.1269709,6/14/1976 0:00,2,-94.1269709,36752
MNPCA-18-0266-00-16201/1993/121/11,MNPCA-18-0266-00-16201,1993,121,11,46.6999,-94.0728,5/1/1993 0:00,1,-94.0728,2362
MNPCA-18-0269-00-202/1993/121/21,MNPCA-18-0269-00-202,1993,121,21,46.70837093,-94.131796,5/1/1993 0:00,1,-94.131796,93012
MNPCA-18-0270-00-202/2012/157/16,MNPCA-18-0270-00-202,2012,157,16,46.69577548,-94.1372565,6/5/2012 0:00,0,-94.1372565,12791
MNPCA-18-0284-00-100/1988/145/9,MNPCA-18-0284-00-100,1988,145,9,46.66001333,-94.0441495,5/24/1988 0:00,0,-94.0441495,462
MNPCA-18-0287-00-101/2013/149/11,MNPCA-18-0287-00-101,2013,149,11,46.6414,-94.0545,5/29/2013 0:00,0,-94.0545,3185
MNPCA-18-0288-00-201/2002/164/21,MNPCA-18-0288-00-201,2002,164,21,46.70964571,-94.1196622,6/13/2002 0:00,0,-94.1196622,41014
MNPCA-18-0293-00-3901/1997/157/6,MNPCA-18-0293-00-3901,1997,157,6,46.7716,-94.0852,6/6/1997 0:00,1,-94.0852,2891
MNPCA-18-0294-00-202/1997/156/24,MNPCA-18-0294-00-202,1997,156,24,46.77842886,-94.0474519,6/5/1997 0:00,1,-94.0474519,465
MNPCA-18-0296-00-3901/2001/162/11,MNPCA-18-0296-00-3901,2001,162,11,46.756946,-94.05068,6/11/2001 0:00,0,-94.05068,3117
MNPCA-18-0296-01-202/2001/162/11,MNPCA-18-0296-01-202,2001,162,11,46.75693242,-94.0506672,6/11/2001 0:00,0,-94.0506672,3117
MNPCA-18-0297-00-204/1999/166/17,MNPCA-18-0297-00-204,1999,166,17,46.74142848,-94.1009566,6/15/1999 0:00,0,-94.1009566,47231
MNPCA-18-0298-00-100/1997/157/20,MNPCA-18-0298-00-100,1997,157,20,46.74247953,-94.0822911,6/6/1997 0:00,1,-94.0822911,4042
MNPCA-18-0306-00-201/2016/141/12,MNPCA-18-0306-00-201,2016,141,12,46.49066784,-94.1403766,5/20/2016 0:00,0,-94.1403766,1308
MNPCA-18-0308-00-207/2015/146/32,MNPCA-18-0308-00-207,2015,146,32,46.5762014,-94.1761012,5/26/2015 0:00,0,-94.1761012,2961
MNPCA-18-0310-00-209/1990/121/26,MNPCA-18-0310-00-209,1990,121,26,46.69273487,-94.2538746,5/1/1990 0:00,1,-94.2538746,3484
MNPCA-18-0311-00-209/1991/121/30,MNPCA-18-0311-00-209,1991,121,30,46.68848389,-94.1408643,5/1/1991 0:00,1,-94.1408643,2033
MNPCA-18-0312-00-101/1986/134/24,MNPCA-18-0312-00-101,1986,134,24,46.67000388,-94.1238764,5/14/1986 0:00,0,-94.1238764,2654
MNPCA-18-0315-00-206/1994/121/37,MNPCA-18-0315-00-206,1994,121,37,46.72037158,-94.1572871,5/1/1994 0:00,1,-94.1572871,2003
MNPCA-18-0320-01-203/1989/144/14,MNPCA-18-0320-01-203,1989,144,14,46.39029725,-94.1848991,5/24/1989 0:00,0,-94.1848991,3196
MNPCA-18-0342-00-203/1976/166/16,MNPCA-18-0342-00-203,1976,166,16,46.54423578,-94.14788,6/14/1976 0:00,2,-94.14788,116577
MNPCA-18-0343-00-202/1976/166/10,MNPCA-18-0343-00-202,1976,166,10,46.54125435,-94.1627706,6/14/1976 0:00,2,-94.1627706,43201
MNPCA-18-0351-00-203/1976/166/10,MNPCA-18-0351-00-203,1976,166,10,46.55887448,-94.2134117,6/14/1976 0:00,2,-94.2134117,133710
MNPCA-18-0352-00-103/1993/121/19,MNPCA-18-0352-00-103,1993,121,19,46.629,-94.1977,5/1/1993 0:00,1,-94.1977,3718
MNPCA-18-0354-00-16201/1993/121/17,MNPCA-18-0354-00-16201,1993,121,17,46.675933,-94.184283,5/1/1993 0:00,1,-94.184283,26374
MNPCA-18-0355-00-202/1993/121/21,MNPCA-18-0355-00-202,1993,121,21,46.66373456,-94.253485,5/1/1993 0:00,1,-94.253485,105245
MNPCA-18-0356-00-16201/1993/121/13,MNPCA-18-0356-00-16201,1993,121,13,46.666143,-94.230189,5/1/1993 0:00,1,-94.230189,138813
MNPCA-18-0358-00-201/2012/157/14,MNPCA-18-0358-00-201,2012,157,14,46.65680187,-94.1866259,6/5/2012 0:00,0,-94.1866259,134700
MNPCA-18-0361-00-16201/1994/121/23,MNPCA-18-0361-00-16201,1994,121,23,46.6542,-94.2021,5/1/1994 0:00,1,-94.2021,3368
MNPCA-18-0371-00-100/1998/147/13,MNPCA-18-0371-00-100,1998,147,13,46.33967656,-94.2671595,5/27/1998 0:00,0,-94.2671595,3635
MNPCA-18-0372-00-210/1974/157/27,MNPCA-18-0372-00-210,1974,157,27,46.43268514,-94.2412815,6/6/1974 0:00,2,-94.2412815,1826
MNPCA-18-0373-00-211/2010/139/16,MNPCA-18-0373-00-211,2010,139,16,46.4578,-94.2815,5/19/2010 0:00,0,-94.2815,1853
MNPCA-18-0374-00-201/1974/164/9,MNPCA-18-0374-00-201,1974,164,9,46.5088777,-94.2603379,6/13/1974 0:00,2,-94.2603379,19013
MNPCA-18-0376-00-202/2002/145/12,MNPCA-18-0376-00-202,2002,145,12,46.56643427,-94.2570517,5/25/2002 0:00,0,-94.2570517,1060
MNPCA-18-0377-00-101/1999/138/14,MNPCA-18-0377-00-101,1999,138,14,46.55213293,-94.2658253,5/18/1999 0:00,0,-94.2658253,567
MNPCA-18-0378-00-16201/1993/121/30,MNPCA-18-0378-00-16201,1993,121,30,46.6675,-94.2837,5/1/1993 0:00,1,-94.2837,4130
MNPCA-18-0403-00-202/2002/145/12,MNPCA-18-0403-00-202,2002,145,12,46.53885481,-94.2906922,5/25/2002 0:00,0,-94.2906922,2670
MNPCA-18-0404-00-201/1988/145/12,MNPCA-18-0404-00-201,1988,145,12,46.58555487,-94.3244173,5/24/1988 0:00,0,-94.3244173,1082
MNPCA-18-0407-00-101/2002/145/14,MNPCA-18-0407-00-101,2002,145,14,46.55806829,-94.3015748,5/25/2002 0:00,0,-94.3015748,139825
MNPCA-18-0409-00-201/2006/143/15,MNPCA-18-0409-00-201,2006,143,15,46.55048697,-94.3168511,5/23/2006 0:00,0,-94.3168511,26424
MNPCA-18-0411-00-100/1998/142/20,MNPCA-18-0411-00-100,1998,142,20,46.65822912,-94.301727,5/22/1998 0:00,1,-94.301727,128422
MNPCA-18-0412-00-101/1995/121/13,MNPCA-18-0412-00-101,1995,121,13,46.64282869,-94.3025567,5/1/1995 0:00,1,-94.3025567,4181
MNPCA-19-0006-00-202/1991/161/15,MNPCA-19-0006-00-202,1991,161,15,44.51582308,-92.974557,6/10/1991 0:00,0,-92.974557,1699
MNPCA-19-0027-00-204/1983/137/11,MNPCA-19-0027-00-204,1983,137,11,44.72191324,-93.2669972,5/17/1983 0:00,0,-93.2669972,2713
MNPCA-19-0029-00-451/2008/123/5,MNPCA-19-0029-00-451,2008,123,5,44.71044069,-93.289608,5/2/2008 0:00,0,-93.289608,139765
MNPCA-19-0031-00-201/1980/158/10,MNPCA-19-0031-00-201,1980,158,10,44.70088935,-93.3095634,6/6/1980 0:00,0,-93.3095634,1123
MNPCA-19-0042-00-201/1997/133/10,MNPCA-19-0042-00-201,1997,133,10,44.81623412,-93.0675097,5/13/1997 0:00,0,-93.0675097,1392
MNPCA-19-0057-00-201/1997/133/11,MNPCA-19-0057-00-201,1997,133,11,44.82194896,-93.1639335,5/13/1997 0:00,0,-93.1639335,1080
MNPCA-19-0063-00-202/2008/126/4,MNPCA-19-0063-00-202,2008,126,4,44.79797157,-93.1248117,5/5/2008 0:00,0,-93.1248117,203
MNPCA-19-0065-00-201/1983/123/20,MNPCA-19-0065-00-201,1983,123,20,44.78855157,-93.1424619,5/3/1983 0:00,0,-93.1424619,1168
MNPCA-19-0075-00-100/1984/125/5,MNPCA-19-0075-00-100,1984,125,5,44.78449665,-93.1286886,5/4/1984 0:00,0,-93.1286886,3299
MNPCA-19-0079-00-201/2010/126/3,MNPCA-19-0079-00-201,2010,126,3,44.917037,-93.120234,5/6/2010 0:00,0,-93.120234,76267
MNPCA-19-0081-00-202/2007/130/11,MNPCA-19-0081-00-202,2007,130,11,44.87798298,-93.1570423,5/10/2007 0:00,0,-93.1570423,126136
MNPCA-19-0446-00-451/2008/123/10,MNPCA-19-0446-00-451,2008,123,10,44.72118278,-93.2450535,5/2/2008 0:00,0,-93.2450535,135681
MNPCA-21-0034-00-201/2011/129/4,MNPCA-21-0034-00-201,2011,129,4,46.071954,-95.21949,5/9/2011 0:00,1,-95.21949,109358
MNPCA-21-0041-00-201/2011/138/14,MNPCA-21-0041-00-201,2011,138,14,45.816917,-95.341664,5/18/2011 0:00,0,-95.341664,39951
MNPCA-21-0049-00-201/2011/138/13,MNPCA-21-0049-00-201,2011,138,13,45.847842,-95.343517,5/18/2011 0:00,0,-95.343517,99156
MNPCA-21-0051-00-202/2016/154/10,MNPCA-21-0051-00-202,2016,154,10,45.90216246,-95.3761557,6/2/2016 0:00,0,-95.3761557,3160
MNPCA-21-0053-00-101/1977/131/9,MNPCA-21-0053-00-101,1977,131,9,45.89444464,-95.3743622,5/11/1977 0:00,0,-95.3743622,3244
MNPCA-21-0056-00-102/1995/137/26,MNPCA-21-0056-00-102,1995,137,26,45.921,-95.3528,5/17/1995 0:00,0,-95.3528,1572
MNPCA-21-0057-00-101/1979/129/49,MNPCA-21-0057-00-101,1979,129,49,45.95631761,-95.3697681,5/9/1979 0:00,0,-95.3697681,3573
MNPCA-21-0079-00-203/2005/139/24,MNPCA-21-0079-00-203,2005,139,24,45.78158541,-95.3634513,5/19/2005 0:00,0,-95.3634513,749
MNPCA-21-0083-00-103/1990/141/30,MNPCA-21-0083-00-103,1990,141,30,46.04082563,-95.3685828,5/21/1990 0:00,0,-95.3685828,2667
MNPCA-21-0090-00-201/2010/145/6,MNPCA-21-0090-00-201,2010,145,6,45.77503,-95.397519,5/25/2010 0:00,0,-95.397519,3109
MNPCA-21-0106-01-203/2005/138/34,MNPCA-21-0106-01-203,2005,138,34,45.87481478,-95.4336484,5/18/2005 0:00,0,-95.4336484,1295
MNPCA-21-0106-02-101/1993/166/33,MNPCA-21-0106-02-101,1993,166,33,45.8634,-95.4457,6/15/1993 0:00,0,-95.4457,1295
MNPCA-21-0108-00-101/2008/141/37,MNPCA-21-0108-00-101,2008,141,37,45.887309,-95.483778,5/20/2008 0:00,0,-95.483778,103181
MNPCA-21-0123-00-102/1998/133/32,MNPCA-21-0123-00-102,1998,133,32,45.96701853,-95.4219745,5/13/1998 0:00,0,-95.4219745,3711
MNPCA-21-0136-00-201/2010/145/12,MNPCA-21-0136-00-201,2010,145,12,46.025232,-95.477105,5/25/2010 0:00,0,-95.477105,133629
MNPCA-21-0144-01-201/1990/141/18,MNPCA-21-0144-01-201,1990,141,18,45.87432908,-95.527156,5/21/1990 0:00,0,-95.527156,2939
MNPCA-21-0144-02-202/2011/138/20,MNPCA-21-0144-02-202,2011,138,20,45.881203,-95.529904,5/18/2011 0:00,0,-95.529904,2939
MNPCA-21-0150-00-101/2008/141/18,MNPCA-21-0150-00-101,2008,141,18,45.827402,-95.544503,5/20/2008 0:00,0,-95.544503,127388
MNPCA-21-0180-00-102/2005/140/12,MNPCA-21-0180-00-102,2005,140,12,45.85207935,-95.5318099,5/20/2005 0:00,0,-95.5318099,2076
MNPCA-21-0213-00-201/2019/134/11,MNPCA-21-0213-00-201,2019,134,11,45.990768,-95.5763337,5/14/2019 0:00,0,-95.5763337,78407
MNPCA-21-0216-00-201/1979/128/14,MNPCA-21-0216-00-201,1979,128,14,45.9728928,-95.575556,5/8/1979 0:00,0,-95.575556,2016
MNPCA-21-0355-00-203/2018/135/15,MNPCA-21-0355-00-203,2018,135,15,46.07758903,-95.7235269,5/15/2018 0:00,0,-95.7235269,100191
MNPCA-26-0020-00-101/2009/161/7,MNPCA-26-0020-00-101,2009,161,7,45.906285,-95.809996,6/10/2009 0:00,0,-95.809996,25391
MNPCA-26-0040-00-201/1991/150/9,MNPCA-26-0040-00-201,1991,150,9,45.87022256,-95.8086064,5/30/1991 0:00,0,-95.8086064,975
MNPCA-26-0097-00-17602/1993/145/7,MNPCA-26-0097-00-17602,1993,145,7,46.001,-95.882,5/25/1993 0:00,0,-95.882,544
MNPCA-27-0014-00-201/1996/144/7,MNPCA-27-0014-00-201,1996,144,7,44.94183252,-93.2569753,5/23/1996 0:00,0,-93.2569753,765
MNPCA-27-0016-00-201/1988/138/26,MNPCA-27-0016-00-201,1988,138,26,44.92182117,-93.3048659,5/17/1988 0:00,0,-93.3048659,2952
MNPCA-27-0018-00-201/1992/164/9,MNPCA-27-0018-00-201,1992,164,9,44.92091971,-93.2360495,6/12/1992 0:00,0,-93.2360495,3542
MNPCA-27-0019-00-203/1994/151/10,MNPCA-27-0019-00-203,1994,151,10,44.90863792,-93.2421356,5/31/1994 0:00,0,-93.2421356,1764
MNPCA-27-0031-00-204/1991/129/27,MNPCA-27-0031-00-204,1991,129,27,44.94186423,-93.3117332,5/9/1991 0:00,0,-93.3117332,1696
MNPCA-27-0034-00-202/1986/132/10,MNPCA-27-0034-00-202,1986,132,10,45.02705077,-93.3274801,5/12/1986 0:00,0,-93.3274801,11685
MNPCA-27-0035-01-101/2007/129/8,MNPCA-27-0035-01-101,2007,129,8,44.99097945,-93.3407578,5/9/2007 0:00,0,-93.3407578,734
MNPCA-27-0035-02-101/1997/156/8,MNPCA-27-0035-02-101,1997,156,8,44.99197817,-93.3361264,6/5/1997 0:00,0,-93.3361264,1359
MNPCA-27-0037-00-102/1992/164/9,MNPCA-27-0037-00-102,1992,164,9,44.98186228,-93.3234695,6/12/1992 0:00,0,-93.3234695,2424
MNPCA-27-0038-00-202/1994/137/15,MNPCA-27-0038-00-202,1994,137,15,44.96754283,-93.3242748,5/17/1994 0:00,0,-93.3242748,2185
MNPCA-27-0039-00-202/1988/138/16,MNPCA-27-0039-00-202,1988,138,16,44.9596864,-93.3212411,5/17/1988 0:00,0,-93.3212411,1048
MNPCA-27-0040-00-201/1988/138/9,MNPCA-27-0040-00-201,1988,138,9,44.95264561,-93.3053961,5/17/1988 0:00,0,-93.3053961,678
MNPCA-27-0042-02-101/1985/122/13,MNPCA-27-0042-02-101,1985,122,13,45.04367608,-93.3405158,5/2/1985 0:00,0,-93.3405158,3630
MNPCA-27-0047-00-100/1984/146/9,MNPCA-27-0047-00-100,1984,146,9,44.83672305,-93.3827952,5/25/1984 0:00,0,-93.3827952,1089
MNPCA-27-0058-00-201/2002/140/10,MNPCA-27-0058-00-201,2002,140,10,45.04015963,-93.3218405,5/20/2002 0:00,0,-93.3218405,3076
